K_beta	Mean_C1	Mean_C2	N	N_C1	N_C2	N_Tail	pi_C1	pi_C2	pi_Tail	rcc_C1	rcc_C2	rcc_Tail	Scale_Tail	Shape_Tail	tail	Variance_C1	Variance_C2	NLL	BIC	AIC	entropy	ICL	reduced.entropy	reICL	size	sse_total	sse_0_0.1	sse_0.1_0.2	sse_0.2_0.3	sse_0.3_0.4	sse_0.4_0.5	sse_0.5_0.6	sse_0.6_0.7	sse_0.7_0.8	sse_0.8_0.9	sse_0.9_1	sample	karyotype	Mean_Tail	Variance_Tail	Mean_C3	N_C3	pi_C3	rcc_C3	Variance_C3
1	0.6498474538852805	NA	2054	1882	NA	172	0.9077242539559868	NA	0.09227574604401323	TRUE	NA	TRUE	0.08888888788888889	1.0507614709708886	TRUE	0.0056827720506406176	NA	-1767.9887844028062	-3490.2123024626812	-3523.9775688056125	110.29038621168328	-3379.921916250998	-0	-3490.2123024626812	6	0.0012344042840484334	1.7635459002355742e-4	5.807099998123515e-5	1.84610325759164e-5	1.826460312320741e-5	1.219718569014285e-5	2.0485097733723503e-4	3.899514785988089e-4	3.438545325490435e-4	1.2172636930242323e-5	2.26247239044431e-7	./180207_HMFregCPCT_FR16984749_FR15375030_CPCT02090035	1:0	1.8399982664935042	Inf	NA	NA	NA	NA	NA
1	0.32191653289382305	NA	50271	48650	NA	1621	0.9616154837958254	NA	0.03838451620417461	TRUE	NA	TRUE	0.05095541301273886	0.991791938375357	TRUE	0.0024321043756871355	NA	-72465.74364481628	-144866.53618773815	-144919.48728963255	2000.2347055939076	-142866.30148214425	-0	-144866.53618773815	6	6.663265369489276e-4	3.485810088951915e-5	1.724679699410785e-5	3.229291855621579e-4	2.52243070771487e-4	3.8986017755567615e-5	3.457498787312125e-8	9.52317838436029e-9	6.45252526700518e-9	7.818388932226754e-9	4.9958956313041196e-9	./180207_HMFregCPCT_FR16984749_FR15375030_CPCT02090035	1:1	Inf	Inf	NA	NA	NA	NA	NA
2	0.4878259968924548	0.23684569586473297	2382	840	1542	0	0.35137380003897434	0.6486261999610257	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0019964067061709594	0.002447212271098089	-2298.966324138105	-4551.278473776719	-4585.93264827621	31.98113389945431	-4519.297339877265	31.981133899454267	-4519.297339877265	6	0.0013085459528115375	1.2786567638022384e-5	4.426757241059132e-4	6.854767725883162e-4	1.9020034992127655e-5	4.7724217321680195e-5	9.996297602966746e-5	8.996600933075403e-7	4.250289043902514e-14	2.90616533397579e-29	7.46290874128419e-61	./180207_HMFregCPCT_FR16984749_FR15375030_CPCT02090035	2:1	NA	NA	NA	NA	NA	NA	NA
1	0.42584494559012687	NA	15587	15587	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.012415926000444631	NA	-12092.284145254655	-24155.605712971843	-24178.56829050931	-0	-24155.605712971843	-0	-24155.605712971843	3	0.001394218781521229	9.499555739550041e-7	9.418767826509868e-6	9.997247204352173e-5	1.533084978532235e-4	4.4511674072233943e-4	6.697891113215127e-4	1.1534371142352782e-5	4.1127298990309165e-6	1.6135061024349542e-8	7.77586062888087e-14	./180215_HMFregCPCT_FR15374063_FR15375343_CPCT02020670	1:0	NA	NA	NA	NA	NA	NA	NA
1	0.2524429120544162	NA	51160	51160	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.0021961851061247065	NA	-83542.30392374026	-167052.07970771342	-167078.6078474805	-0	-167052.07970771342	-0	-167052.07970771342	3	0.0011700863676431725	8.826509434412252e-7	2.60529275399182e-4	8.755225533076364e-4	3.2914006113410556e-5	1.3526332098217582e-7	9.841582777543425e-8	4.202730744829346e-9	2.587308117512627e-34	5.832109374497865e-54	1.712106253152914e-89	./180215_HMFregCPCT_FR15374063_FR15375343_CPCT02020670	1:1	NA	NA	NA	NA	NA	NA	NA
2	0.40282395539294275	0.2015118200602162	44705	17250	27455	0	0.3857722600896824	0.6142277399103175	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0020735664342926225	0.001386090473203283	-51116.4080615364	-102168.56907928578	-102220.8161230728	929.7248325214315	-101238.84424676435	929.7248325214313	-101238.84424676435	6	6.727177068422976e-4	6.236235766871945e-7	3.372350825935645e-4	2.45911623145631e-4	3.370623878005128e-5	5.422073156887981e-5	9.422876646746623e-7	7.211512079931579e-8	6.004392009776331e-9	5.74967115799029e-41	4.43809198982897e-77	./180215_HMFregCPCT_FR15374063_FR15375343_CPCT02020670	2:1	NA	NA	NA	NA	NA	NA	NA
2	0.5038191671660164	0.24793750160346925	4513	3773	740	0	0.8337436200105595	0.16625637998944054	0	FALSE	FALSE	FALSE	NA	NA	FALSE	0.0024914477189890006	0.0031686844396078503	-5027.300275655165	-10004.112246911369	-10042.60055131033	72.55881164634492	-9931.553435265025	72.55881164634489	-9931.553435265025	6	7.736001079880308e-4	2.658158387482612e-6	5.576798263411349e-5	6.306093498563515e-5	1.4638185064437698e-5	1.0704023197125872e-4	5.252629399667018e-4	4.98696036291105e-6	1.8471461549021063e-7	1.7363796494647384e-21	1.493019062864067e-45	./180215_HMFregCPCT_FR15374063_FR15375343_CPCT02020670	2:0	NA	NA	NA	NA	NA	NA	NA
1	0.4175214360494301	NA	4209	4123	NA	86	0.9764300505223936	NA	0.02356994947760629	TRUE	NA	TRUE	0.058394159583941604	1.1555353179510364	TRUE	0.011816325655152986	NA	-3112.8182474708874	-6175.5666127291515	-6213.636494941775	173.35641042747037	-6002.210202301681	-0	-6175.5666127291515	6	0.0018785434525826169	3.0191363594641794e-5	4.471942849651849e-5	1.319899903915899e-4	4.053207340699435e-4	4.1248495351836904e-4	8.410717958548634e-4	9.391930536174745e-6	3.36042497109309e-6	1.147925828931528e-8	1.3518911334997477e-9	./180218_HMFregCPCT_FR15375065_FR15375314_CPCT02010754	1:0	0.4338340297896559	Inf	NA	NA	NA	NA	NA
1	0.24256948117084134	NA	50431	50431	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.002096819866779125	NA	-82810.58132497317	-165588.67756591333	-165615.16264994635	-0	-165588.67756591333	-0	-165588.67756591333	3	0.0017350389469931366	6.106959953148536e-6	5.163218225083718e-4	0.0012054264619869096	7.1145601623036416e-6	4.328473409596144e-8	2.5857648307101026e-8	4.7753820183489556e-24	2.1235507411095334e-36	7.666676077971178e-57	1.0749442141442882e-93	./180218_HMFregCPCT_FR15375065_FR15375314_CPCT02010754	1:1	NA	NA	NA	NA	NA	NA	NA
2	0.391819887196238	0.1961172566111227	2941	1046	1895	0	0.35393883145883737	0.6460611685411626	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0019794456765392016	0.0014897684787091594	-3384.742715603928	-6721.566401576532	-6757.485431207856	75.72101248781445	-6645.845389088718	75.72101248781442	-6645.845389088718	6	0.0013935590121281365	3.883262488348806e-6	5.421519313109643e-4	6.312219815297077e-4	6.92950712053924e-5	1.4472685790515726e-4	2.0489532700027998e-6	2.3095441856322016e-7	1.3443822125257396e-24	1.6116235051077596e-44	5.9888523603315196e-83	./180218_HMFregCPCT_FR15375065_FR15375314_CPCT02010754	2:1	NA	NA	NA	NA	NA	NA	NA
2	0.48779112413251274	0.22886135101045205	789	742	30	17	0.9384757780466373	0.03367747295883265	0.027846748994530116	TRUE	FALSE	FALSE	0.06857142757142858	1.2322875195766902	TRUE	0.0024238752899940303	0.0013707769226010483	-1061.4943164803447	-2062.9517360730765	-2104.9886329606893	24.477192736368096	-2038.4745433367084	0.49460026613772906	-2062.457135806939	9	9.045126428234206e-4	2.2231418011988977e-5	1.4477830584556208e-5	4.2177278207848035e-5	2.429819264710981e-5	4.441603050155653e-4	3.4501293401612395e-4	9.055232197099115e-6	3.0939469359595916e-6	3.429595484404395e-9	2.0756116852077026e-9	./180218_HMFregCPCT_FR15375065_FR15375314_CPCT02010754	2:0	0.36377208103912195	Inf	NA	NA	NA	NA	NA
1	0.1851124713568843	NA	3084	3084	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.002144931371008479	NA	-5137.699137865757	-10251.296327527463	-10269.398275731513	-0	-10251.296327527463	-0	-10251.296327527463	3	9.466521719254485e-4	1.1619950156977742e-5	5.002179043618012e-4	4.2992400245266067e-4	4.888866249820461e-6	1.44870378325596e-9	4.0518078255578964e-16	4.291080689410392e-26	2.3885668861370805e-37	1.5648466616468288e-55	9.834192337623193e-88	./180218_HMFregCPCT_FR15398376_FR15375125_CPCT02020671	1:0	NA	NA	NA	NA	NA	NA	NA
1	0.15932870192816317	NA	12160	12160	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.001708826058308362	NA	-21850.53777322607	-43672.857824985585	-43695.07554645214	-0	-43672.857824985585	-0	-43672.857824985585	3	7.100907354260203e-4	1.0831411256942827e-4	5.192204724308937e-4	8.176104372350601e-5	6.53934546106658e-7	1.3440925790963517e-7	6.762898176066839e-9	2.881388547244698e-32	1.5910992281191202e-45	8.914212317321858e-67	3.500509029481529e-104	./180218_HMFregCPCT_FR15398376_FR15375125_CPCT02020671	1:1	NA	NA	NA	NA	NA	NA	NA
2	0.2676173906680679	0.13897431453369619	50249	19984	30265	0	0.39448742241213364	0.6055125775878664	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0020063576909051663	0.0011665306030812087	-65908.04115357579	-131751.13383160022	-131804.08230715158	6570.522406598826	-125180.61142500139	6570.522406598827	-125180.61142500139	6	3.397054055304221e-4	7.613791667086055e-5	1.598911048750384e-4	6.895327713221448e-5	3.4350628033546956e-5	3.6974814112770463e-7	2.730677634013189e-9	5.014960636771017e-24	5.566031465213728e-37	1.0879530955117716e-58	3.5418150801230614e-98	./180218_HMFregCPCT_FR15398376_FR15375125_CPCT02020671	2:1	NA	NA	NA	NA	NA	NA	NA
2	0.3082617662122298	0.16097997983862358	13308	8482	4826	0	0.6297940780895157	0.37020592191048435	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.002663325496802225	0.001691730545731553	-14825.460586340814	-29593.944448858798	-29638.92117268163	1854.260086644097	-27739.6843622147	1854.2600866440969	-27739.684362214703	6	3.77686914563612e-4	5.0946130540148455e-6	4.579111372652201e-5	1.2015619710267552e-4	1.9821193747506424e-4	8.358633220057966e-6	6.877354884401394e-8	3.6039368262505294e-16	5.646436072973445e-9	7.233853762603694e-42	8.351965085496301e-72	./180218_HMFregCPCT_FR15398376_FR15375125_CPCT02020671	2:0	NA	NA	NA	NA	NA	NA	NA
2	0.23315471454359343	0.12183916281930862	15895	12666	3229	0	0.7892720294550959	0.21072797054490414	0	FALSE	TRUE	FALSE	NA	NA	FALSE	0.001802687920013145	7.778499332486868e-4	-22834.609329272185	-45611.1760993043	-45657.21865854437	1810.435440871737	-43800.740658432565	1810.4354408717368	-43800.740658432565	6	5.671706252724704e-4	2.2217604116752992e-5	1.021071138818794e-4	4.354370345686922e-4	7.250628733800394e-6	1.5033054858530014e-7	3.955394092280477e-9	3.9580286677906935e-9	1.2102925466268657e-42	2.840277900775191e-66	9.235933967481513e-109	./180218_HMFregCPCT_FR15398376_FR15375125_CPCT02020671	2:2	NA	NA	NA	NA	NA	NA	NA
1	0.29085851797458956	NA	1101	1007	NA	94	0.8995316074432549	NA	0.10046839255674514	TRUE	NA	TRUE	0.06363636263636363	1.38439685694945	TRUE	0.0027235717399852247	NA	-1418.687472143647	-2795.3510994669577	-2825.374944287294	110.17826004078275	-2685.172839426175	-0	-2795.3510994669577	6	0.0016161350538026076	2.180338741466335e-4	1.468035001818627e-4	7.944148395400072e-4	4.379662174432878e-4	1.7354550478366426e-5	1.4213967808146537e-6	6.76341159385466e-8	3.9159655431979584e-8	2.1379705376992897e-8	1.2501754887772482e-8	./180223_HMFregCPCT_FR13997297_FR14626505_CPCT02070299	1:1	0.2291849655603779	Inf	NA	NA	NA	NA	NA
2	0.44548544055777123	0.22268016934311938	9062	3288	5414	360	0.3581330598133255	0.5880096261103981	0.05385731407627642	TRUE	TRUE	FALSE	0.05357142757142857	1.2564928366356698	TRUE	0.0029254232585010477	0.002410036528678486	-7658.556568740344	-15235.106531353644	-15299.113137480688	1220.6179482059217	-14014.488583147722	391.643510626604	-14843.46302072704	9	7.256113246543953e-4	1.2511151748340955e-4	2.1124263067368019e-4	2.652483819966863e-4	1.0753537991927598e-5	4.206473883490855e-5	7.08817633879282e-5	2.7124412273917014e-7	2.1404752068212945e-8	1.2281493574048635e-8	3.8239174734950216e-9	./180223_HMFregCPCT_FR13997297_FR14626505_CPCT02070299	2:1	0.26243272862804656	Inf	NA	NA	NA	NA	NA
2	0.6219562281653578	0.24529722690003458	3452	2354	1069	29	0.6779828396419613	0.29821391156180754	0.02380324879623113	FALSE	TRUE	FALSE	0.05333333233333334	1.2187485594393934	TRUE	0.00823831442288451	0.008356415412314983	-1307.0965902481023	-2540.8727990263747	-2596.1931804962046	392.54677092986105	-2148.3260280965137	170.32996571507732	-2370.5428333112973	9	0.0016645283126078161	6.4226904297691e-5	1.3491775482816457e-4	1.9688925937245063e-4	1.0567946049222247e-4	1.301688830248469e-4	4.663240940482723e-4	2.725972766399075e-4	2.707571803122339e-4	2.2384277382519986e-5	5.832222095067514e-7	./180223_HMFregCPCT_FR13997297_FR14626505_CPCT02070299	2:0	0.29714445717006577	Inf	NA	NA	NA	NA	NA
2	0.362704413517416	0.17799973814369377	9300	6522	2778	0	0.7144315786423231	0.285568421357677	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.00220098268099839	0.002484329574936265	-9373.679602895028	-18692.53258771521	-18735.359205790057	667.0112733726371	-18025.52131434257	667.0112733726371	-18025.52131434257	6	3.7943559682893427e-4	3.0497662336712494e-5	1.1374931028826595e-4	4.594902316874582e-5	1.3578049018531018e-4	5.2439745115707406e-5	8.575274981994051e-7	2.3093872660511386e-8	1.2718233304000698e-7	1.1562030292519347e-8	3.802193114079458e-76	./180223_HMFregCPCT_FR13997297_FR14626505_CPCT02070299	2:2	NA	NA	NA	NA	NA	NA	NA
1	0.25900012017149054	NA	3730	3730	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.006406925295044913	NA	-4161.071296381646	-8297.470102225378	-8316.142592763292	-0	-8297.470102225378	-0	-8297.470102225378	3	0.0032305262385402037	5.685304329837271e-5	0.0011224551119366028	0.0017423257149143622	2.727216330804786e-4	2.941783255320808e-5	6.419579123540551e-6	2.616018815550276e-7	7.172175208347638e-8	3.4120832040366247e-20	6.650644889723627e-32	./180301_HMFregCPCT_FR15375085_FR13997178_CPCT02120110	1:0	NA	NA	NA	NA	NA	NA	NA
1	0.1967090257352743	NA	15069	15069	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.0018150206779427715	NA	-25984.188055301074	-51939.51492580489	-51962.37611060215	-0	-51939.51492580489	-0	-51939.51492580489	3	0.0020424773787477675	2.089634971851552e-5	0.0011006512738115492	9.1953859289849e-4	1.3538734242467564e-6	2.407738706017595e-8	4.403835969126454e-9	4.403835968366357e-9	4.403835968366375e-9	1.1563608450437534e-65	4.712981489991487e-105	./180301_HMFregCPCT_FR15375085_FR13997178_CPCT02120110	1:1	NA	NA	NA	NA	NA	NA	NA
1	0.1695003546382451	NA	505	505	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.0013013607515296663	NA	-969.9236977279858	-1921.1737201681456	-1933.8473954559715	-0	-1921.1737201681456	-0	-1921.1737201681456	3	0.0030371398324138404	6.61433575045119e-5	0.0028439900266732914	1.1550020141742462e-4	1.1506246806428525e-5	1.2183881924110925e-14	2.789468385411166e-25	2.5153040886207273e-41	2.4607456083848885e-59	2.4331243375059672e-88	1.4369613133914973e-139	./180301_HMFregCPCT_FR15375085_FR13997178_CPCT02120110	2:1	NA	NA	NA	NA	NA	NA	NA
1	0.24176025386064606	NA	1089	1050	NA	39	0.9522056905899811	NA	0.047794309410019005	TRUE	NA	TRUE	0.07407407307407407	1.9175779368813954	TRUE	0.0022630494037997446	NA	-1652.2928782831948	-3262.627665828792	-3292.5857565663896	82.32854788574257	-3180.2991179430496	-0	-3262.627665828792	6	0.001360136202473878	3.264992054569269e-5	3.788899143616743e-4	8.499972110211446e-4	9.292754590726949e-5	4.878087883694971e-6	7.85226555623841e-7	4.4549794261851386e-9	2.229046506884018e-9	1.0618538402490684e-9	5.503190047386565e-10	./180308_HMFregCPCT_FR15375161_FR14626705_CPCT02010760	1:1	0.15480190021193252	Inf	NA	NA	NA	NA	NA
2	0.3891688333332865	0.19299488480394994	18386	6650	11736	0	0.3593353018121311	0.640664698187869	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.002282218400653826	0.002109587556324441	-19164.385829699368	-38269.85559069219	-38316.771659398735	959.0092560377043	-37310.84633465449	959.0092560377041	-37310.84633465449	6	7.044220322108799e-4	9.024543709724347e-6	3.5650210155528455e-4	2.8225172429103873e-4	1.8658424836477368e-5	3.7736283922931016e-5	2.3148144131642545e-7	1.4514268032238656e-8	2.9581860753175576e-9	2.0535950478933654e-39	9.541046109421157e-73	./180308_HMFregCPCT_FR15375161_FR14626705_CPCT02010760	2:1	NA	NA	NA	NA	NA	NA	NA
2	0.48323591920397985	0.23742857167851794	9617	6428	2797	392	0.662382320840555	0.28491112474930624	0.05270655441013873	TRUE	TRUE	FALSE	0.06060605960606061	1.3187514797358917	TRUE	0.0032267540026503024	0.0027302712986584845	-7618.840619412044	-15155.139650021676	-15219.681238824089	1071.3673412982346	-14083.77230872344	321.512089913568	-14833.627560108109	9	7.286613820181854e-4	6.000058860891334e-5	5.499373594620264e-5	7.903534036358934e-5	5.753667887803668e-6	8.698058506907443e-5	4.40043679864668e-4	1.740886008597386e-6	9.743241504770677e-8	1.1556346917221402e-8	3.909507371674139e-9	./180308_HMFregCPCT_FR15375161_FR14626705_CPCT02010760	2:0	0.2507418345247435	Inf	NA	NA	NA	NA	NA
2	0.3228968526261033	0.16375359761850297	3402	2271	1131	0	0.6638920138461497	0.33610798615385035	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0018196732071775203	0.0014706185625780136	-3969.6544112120755	-7890.516109786417	-7927.308822424151	220.50373564440784	-7670.012374142008	220.50373564440784	-7670.012374142008	6	5.507039015241736e-4	7.128918821984857e-6	1.2028473850603562e-4	1.9201421662044113e-4	2.2472274863078145e-4	6.30064084355419e-6	1.6623459214962298e-7	1.3477006558663118e-20	8.64035092266858e-8	5.169976501584357e-58	3.771216169334105e-102	./180308_HMFregCPCT_FR15375161_FR14626705_CPCT02010760	2:2	NA	NA	NA	NA	NA	NA	NA
1	0.3163882788366646	NA	10974	10796	NA	178	0.9782154167903423	NA	0.021784583209657777	TRUE	NA	TRUE	0.07058823429411765	1.251455747993852	TRUE	0.0029908752135522	NA	-15437.309685300886	-30818.79966589606	-30862.619370601773	370.6835637117096	-30448.116102184347	-0	-30818.79966589606	6	5.089112237267679e-4	5.9063759330494444e-6	5.460062699915041e-6	2.295137032131847e-4	2.4013001909192438e-4	2.7384732269200372e-5	4.1284624450731866e-7	8.18380512345408e-8	1.825768133759895e-8	2.1144164988594953e-9	1.2741259156392499e-9	./180308_HMFregCPCT_FR15375254_FR14626684_CPCT02050322	1:1	0.35130655096526214	Inf	NA	NA	NA	NA	NA
2	0.48049472814699307	0.23705505881841754	30895	14589	16306	0	0.470934488955623	0.5290655110443769	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0027637019558679286	0.0024584518464967043	-26952.54946263124	-53843.068827437506	-53893.09892526248	755.4769592172795	-53087.591868220225	755.476959217279	-53087.591868220225	6	7.758487418066433e-4	5.462452603363624e-6	2.480181738536098e-4	3.181447997091144e-4	1.583360463678907e-5	2.4419193748211777e-5	1.63405474129252e-4	4.35843299807646e-7	9.986513062977348e-8	2.9334695865167433e-8	9.325877689290979e-46	./180308_HMFregCPCT_FR15375254_FR14626684_CPCT02050322	2:1	NA	NA	NA	NA	NA	NA	NA
2	0.6339740593367124	0.27780610679132334	5072	4692	291	89	0.920336252688064	0.05748150882386415	0.022182238488071982	FALSE	FALSE	FALSE	0.06363636263636363	1.3254888527846427	TRUE	0.0032588157083571143	0.013579342430021825	-5746.944791738816	-11417.106169012579	-11475.889583477632	292.98498950529165	-11124.121179507287	103.86296606819481	-11313.243202944384	9	5.858456298033983e-4	2.0529468666321578e-5	1.1947894894170004e-5	1.2186674173149667e-5	3.822903215194253e-6	2.6007364528377635e-6	1.7447130231477268e-4	2.827742899266784e-4	7.62693039460831e-5	1.2072637138551666e-6	3.5792500335776607e-8	./180308_HMFregCPCT_FR15375254_FR14626684_CPCT02050322	2:0	0.2591464763989021	Inf	NA	NA	NA	NA	NA
1	0.3856663412204766	NA	18049	17281	NA	768	0.9520049236493944	NA	0.04799507635060559	TRUE	NA	TRUE	0.05185185085185185	0.7543700719932458	TRUE	0.0020416013010677086	NA	-26334.390997496525	-52609.97692162966	-52656.78199499305	697.7168122188798	-51912.26010941078	-0	-52609.97692162966	6	8.085487894226356e-4	5.0973997595326694e-5	2.38039400671109e-5	4.598867603771081e-5	3.265672350453881e-4	3.5836218534280765e-4	2.671903673007087e-6	5.0183060104804484e-8	5.319849191439581e-8	5.8940917228727657e-8	1.8529192036500438e-8	./180308_HMFregCPCT_FR15375254_FR14626684_CPCT02050322	2:2	Inf	Inf	NA	NA	NA	NA	NA
2	0.350435142149204	0.17593063233072564	1775	645	1130	0	0.3596499857995774	0.6403500142004226	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.002338366960558248	0.00270979218938279	-1833.640552475568	-3622.391770739679	-3655.281104951136	202.23931976629063	-3420.1524509733886	202.23931976629063	-3420.1524509733886	6	7.67223907737198e-4	1.7526045755102575e-5	3.1633271037477084e-4	2.0852225288444314e-4	1.8740718113423522e-4	3.544850390468996e-5	1.987213680955443e-6	3.0008743028768126e-15	2.112259799368106e-25	4.118078184552202e-43	4.137690034106917e-69	./180308_HMFregCPCT_FR16984956_FR14626708_CPCT02010779	2:1	NA	NA	NA	NA	NA	NA	NA
2	0.43754074581569613	0.20930395918103492	1542	585	957	0	0.3600483273035003	0.6399516726964998	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.00310403755693272	0.007128812135590758	-1131.7731319844063	-2219.501250644073	-2251.5462639688126	237.86665512253538	-1981.6345955215377	237.86665512253535	-1981.6345955215377	6	9.129959485593438e-4	2.3114778235991883e-4	2.2608761770510588e-4	1.6948996300624884e-4	1.0378474382891882e-4	1.1805595088544575e-4	6.434434329432898e-5	8.554710735432796e-8	3.720221089204043e-13	3.1144673884872184e-19	6.489396394502021e-29	./180308_HMFregCPCT_FR16984956_FR14626708_CPCT02010779	2:0	NA	NA	NA	NA	NA	NA	NA
2	0.2776087139982155	0.11623375282579711	1408	1169	239	0	0.8228015919015118	0.1771984080984881	0	FALSE	TRUE	FALSE	NA	NA	FALSE	0.0033112142803695243	9.98384212666081e-4	-1617.9547597302137	-3192.4099662401195	-3223.9095194604274	96.2808223714736	-3096.1291438686458	96.28082237147359	-3096.1291438686458	6	0.0011981283609529157	8.019597809246467e-5	2.2640553464134654e-5	6.009443476575929e-4	4.877339134667548e-4	6.598352797467238e-6	1.5215469385544845e-8	5.11591497192574e-15	8.716173281998545e-23	8.100014973791978e-36	1.5325481689202392e-59	./180308_HMFregCPCT_FR16984956_FR14626708_CPCT02010779	2:2	NA	NA	NA	NA	NA	NA	NA
