tail,K_beta,N,N_Tail,N_C1,N_C2,pi_Tail,pi_C1,pi_C2,Mean_Tail,Mean_C1,Mean_C2,Variance_Tail,Variance_C1,Variance_C2,Scale_Tail,Shape_Tail,id,karyotype,NLL,BIC,AIC,entropy,ICL,reduced.entropy,reICL,size,PF
FALSE,2,1773,0,98,1675,0,0.9470073642,0.0529926358,NA,0.5957621676,0.2020819647,NA,0.0029770648,0.0082589217,NA,NA,777,2:2,-1530.4252972134,-3001.0071679782,-3044.8505944268,23.2112621369,-2977.7959058413,23.2112621369,-2977.7959058794,8,NA
TRUE,2,554,27,408,119,0.0612920939,0.7352125321,0.203495374,0.1528885001,0.4231180644,0.2024039373,Inf,0.0027055111,0.0018360395,0.052132699,1.5174163516,778,2:0,-531.3101824161,-986.8143885913,-1038.6203648323,51.4327375466,-935.3816510447,12.2449941762,-974.5693943982,12,NA
TRUE,2,4228,33,1665,2530,0.013109796,0.5949039738,0.3919862301,0.1352434427,0.3419362725,0.1687491425,Inf,0.0019657227,0.0012028381,0.051470599,1.6144067305,778,2:1,-5022.630070344,-9945.0663285241,-10021.2601406879,304.0518963089,-9641.0144322152,169.225239765,-9775.8410887134,12,NA
FALSE,2,141,0,106,35,0,0.2635297525,0.7364702475,NA,0.2958269633,0.1333603327,NA,0.0015915822,0.0021545664,NA,NA,778,2:2,-177.9544462178,-316.3188133125,-339.9088924356,9.804524225,-306.5142890876,9.804524225,-306.5142890639,8,NA
TRUE,2,605,22,158,425,0.0463140583,0.2595546738,0.6941312678,0.2805786007,0.5642482772,0.2811784149,Inf,0.0038320003,0.0022165991,0.056910599,1.254442292,779,2:0,-530.9698175649,-985.0768936335,-1037.9396351298,43.4228814967,-941.6540121368,9.1548231407,-975.9220704944,12,NA
TRUE,2,2002,70,603,1329,0.0432973116,0.2993364211,0.6573662673,0.164681986,0.4317382512,0.2117651235,Inf,0.0018396945,0.0014086999,0.050458699,1.4417549198,779,2:1,-2233.7236724002,-4376.2245212818,-4443.4473448003,141.3892847846,-4234.8352364973,24.611760618,-4351.6127606554,12,NA
TRUE,2,26,1,12,13,0.0384615385,0.4897165946,0.471821867,0.060241,0.324505729,0.1869833928,1.00000000755716e-18,0.0012896966,9.260455e-4,0.060240999,60241000.7723746,779,2:2,-48.9174076236,-58.737656791,-73.8348152473,1.1691702843,-57.5684865067,1.1691702843,-57.5684865069,12,NA
TRUE,2,946,59,632,255,0.0747359104,0.2606776572,0.6645864323,0.6422497268,0.626974543,0.2987997798,Inf,0.0023079271,0.0024972747,0.052631599,1.0892638752,780,2:0,-777.4347194007,-1472.6425279728,-1530.8694388014,66.39694563,-1406.2455823428,3.4967324902,-1469.1457954801,12,NA
TRUE,2,2463,112,808,1543,0.056854441,0.6180795831,0.3250659759,0.249782939,0.4657004902,0.2344786237,Inf,0.0017544174,0.0015102104,0.050314499,1.2522429063,780,2:1,-2540.4993306813,-4987.2890365852,-5056.9986613626,183.7006823725,-4803.5883542126,18.8698774156,-4968.4191591607,12,NA
FALSE,2,509,0,143,366,0,0.7193579568,0.2806420432,NA,0.6679534668,0.1710863519,NA,0.0019968262,0.0074730703,NA,NA,781,2:0,-354.142363266,-658.4251423996,-692.2847265321,1.2118602979,-657.2132821018,1.2118602979,-657.2132821002,8,NA
TRUE,2,241,19,103,119,0.1160736972,0.424065761,0.4598605418,0.1714768202,0.3938539388,0.1848146644,Inf,0.0037504201,0.0021132412,0.056074799,1.4859082921,782,2:0,-195.360475376,-324.90338755,-366.7209507519,58.6011196432,-266.3022679068,16.1374270777,-308.7659604701,12,NA
TRUE,2,2333,48,409,1876,0.0330593748,0.7912667851,0.1756738401,0.0995090121,0.3379587816,0.1562731091,0.1220622128,0.002679042,0.0013753668,0.050724599,2.0397706107,782,2:1,-3130.482037775,-6167.9051522857,-6236.9640755499,258.3009543569,-5909.6041979288,90.5049579209,-6077.4001943807,12,NA
TRUE,2,1100,23,250,827,0.0345686873,0.7423646444,0.2230666682,0.0903491457,0.2817351006,0.1353780495,0.0095745579,0.001278235,8.562662e-4,0.052083299,2.3610909874,782,2:2,-1673.0394471478,-3262.0421087901,-3322.0788942956,119.1038234012,-3142.9382853889,34.9007035807,-3227.141405203,12,NA
FALSE,2,51,0,9,42,0,0.8516771713,0.1483228287,NA,0.3081389281,0.193429625,NA,1.9919e-5,0.0085070381,NA,NA,783,2:0,-57.0584509736,-82.6622968854,-98.1169019472,3.8990683413,-78.7632285441,3.8990683413,-78.7632285448,8,NA
FALSE,2,118,0,2,116,0,0.9836303155,0.0163696845,NA,0.620203277,0.2436480073,NA,1.068936e-4,0.0094148454,NA,NA,783,2:1,-101.7915650358,-165.4176530759,-187.5831300716,0.2949130569,-165.122740019,0.2949130569,-165.1227400165,8,NA
TRUE,2,947,55,545,347,0.0868216744,0.3418312206,0.571347105,0.2200865424,0.6550035749,0.2296046371,Inf,0.0021945317,0.0097150838,0.050847499,1.3004478043,784,2:0,-616.4430084151,-1150.646427712,-1208.8860168302,159.4699955631,-991.1764321488,7.6881664462,-1142.9582612697,12,NA
TRUE,2,1989,366,710,913,0.2181586786,0.3488651482,0.4329761732,0.2437649052,0.4840407299,0.2308743568,Inf,0.0016809072,0.0014467247,0.050632899,1.2621673124,784,2:1,-1663.5567975169,-3235.9689476876,-3303.1135950339,341.0556518649,-2894.9132958227,2.5554435433,-3233.4135041411,12,NA
FALSE,2,882,0,272,610,0,0.6925291232,0.3074708768,NA,0.2920026668,0.1421915811,NA,0.0020307957,0.0016129458,NA,NA,785,2:0,-1102.4460713065,-2150.634606165,-2188.8921426131,87.8872431318,-2062.7473630332,87.8872431318,-2062.7473630338,8,NA
FALSE,2,3908,0,1022,2886,0,0.7380168808,0.2619831192,NA,0.2536830304,0.1261171263,NA,0.001709966,0.0010552242,NA,NA,785,2:1,-5779.730578331,-11493.2949085566,-11543.4611566619,378.3927969526,-11114.902111604,378.3927969526,-11114.9021117559,8,NA
TRUE,2,3293,31,1096,2166,0.0381927024,0.3333346664,0.6284726313,0.0909891526,0.2165376658,0.109462513,0.0154364627,0.0015045922,7.710241e-4,0.050359699,2.2394874797,785,2:2,-5058.1629204879,-10019.1311895873,-10092.3258409758,797.0545265937,-9222.0766629936,418.6305789279,-9600.5006107016,12,NA
TRUE,2,536,9,330,197,0.0200117066,0.6145207454,0.365467548,0.2708063586,0.5779288095,0.2816874688,Inf,0.0024147107,0.0016593504,0.050724599,1.2304807045,786,2:0,-501.3535485701,-927.2974872073,-978.7070971401,12.1618857608,-915.1356014465,0.7720818896,-926.5254053167,12,NA
TRUE,2,489,29,350,110,0.0727959434,0.2126400594,0.7145639971,0.1079092773,0.6043132595,0.2464955127,0.0148020551,0.0035995928,0.0044578174,0.061728399,2.3366657643,787,2:0,-360.6270618504,-646.9457738271,-697.2541237008,31.8649886092,-615.0807852179,3.5882781905,-643.3574956334,12,NA
TRUE,2,2173,100,801,1272,0.0650764823,0.3636577586,0.571265759,0.1807786134,0.4497809659,0.2170728045,Inf,0.0028029456,0.0031829757,0.051282099,1.3960114234,787,2:1,-1702.8937283891,-3313.5810890151,-3381.7874567782,342.9651544904,-2970.6159345247,111.3316822845,-3202.2494066882,12,NA
TRUE,2,9266,295,6452,2519,0.0501470263,0.6807903121,0.2690626616,0.1273697028,0.3644974707,0.1682527906,Inf,0.0037498234,0.0034784058,0.050359699,1.6539371056,787,2:2,-8080.8018070989,-16051.994329406,-16137.6036141977,2008.2213904402,-14043.7729389658,1079.7825216609,-14972.2117999687,12,NA
TRUE,2,15,5,1,9,0.3793501987,0.0666629807,0.5539868206,0.0986572684,0.371429,0.2123889557,0.0031254681,1e-9,0.0020501577,0.066079299,3.0283430866,788,2:1,-26.9264045192,-21.3562066253,-29.8528090385,2.5147983644,-18.8414082608,3.999708e-4,-21.3558066544,12,NA
TRUE,2,22884,307,13316,9261,0.0389897838,0.3875654502,0.573444766,0.1127975683,0.2287855399,0.1135694716,Inf,0.0016368183,9.100824e-4,0.050420199,1.8083091598,789,2:2,-30864.0448003508,-61607.631281637,-61704.0896007016,5428.6771781284,-56178.9541035086,2908.774090543,-58698.8571919939,12,NA
TRUE,2,511,45,112,354,0.1097288827,0.2156457407,0.6746253765,0.0975586231,0.4012761922,0.1920378526,0.068760067,0.0026079288,0.0017400836,0.050359699,2.0669670966,790,2:0,-543.7733506804,-1012.7102662783,-1063.5467013607,68.3288354935,-944.3814307848,13.4936661646,-999.2166001109,12,NA
TRUE,2,75,1,19,55,0.013333333,0.7403723889,0.2462942782,0.0625,0.3398283077,0.1529517064,1.00000003094729e-18,6.626711e-4,0.0013478497,0.062499999,62500000.0328973,790,2:1,-120.5983645511,-189.3868717398,-217.1967291022,0.8952712594,-188.4916004804,0.8952707411,-188.4916010003,12,NA
TRUE,2,1916,154,591,1171,0.1015457069,0.3040935822,0.5943607109,0.1009622845,0.3665019009,0.1676988713,Inf,0.0025079663,0.0021966843,0.050359699,1.9952001172,791,2:0,-1895.3359480947,-3699.975956687,-3766.6718961894,399.4253046773,-3300.5506520097,104.3144891161,-3595.6614675464,12,NA
TRUE,2,2072,149,462,1461,0.0962144406,0.6856436491,0.2181419102,0.0846977761,0.3089105232,0.1422541892,0.006233292,0.0016756746,0.0012895671,0.050359699,2.466584714,791,2:1,-2717.9332312999,-5344.2312273593,-5411.8664625999,382.7853763098,-4961.4458510495,73.6833990435,-5270.5478283041,12,NA
FALSE,2,178,0,96,82,0,0.4708559572,0.5291440428,NA,0.2695313343,0.1170105122,NA,0.0012188437,0.0014941288,NA,NA,791,2:2,-226.1531492112,-410.85203002,-436.3062984224,10.9033662648,-399.9486637552,10.9033662648,-399.9486637395,8,NA
TRUE,2,1678,131,1120,427,0.0954971713,0.6606041516,0.2438986771,0.3610058998,0.5644424312,0.2770528589,Inf,0.0036739722,0.002025358,0.051724099,1.1672393877,792,2:0,-1166.7971200745,-2244.4899455046,-2309.5942401489,153.2948228902,-2091.1951226144,20.8912195709,-2223.5987259069,12,NA
FALSE,2,166,0,5,161,0,0.9765114641,0.0234885359,NA,0.5385046084,0.2038722148,NA,0.001801996,0.0088217975,NA,NA,792,2:1,-152.0297094123,-263.1635165178,-288.0594188246,3.1832120523,-259.9803044655,3.1832120523,-259.9803044607,8,NA
FALSE,2,28,0,23,5,0,0.1766205638,0.8233794362,NA,0.2939012669,0.1100690947,NA,0.0037008329,2.226018e-4,NA,NA,792,2:2,-33.3996944812,-40.1417528809,-50.7993889623,0.2507477153,-39.8910051656,0.2507477153,-39.8910051658,8,NA
TRUE,2,608,83,181,344,0.166659844,0.5433382449,0.2900019111,0.1087442048,0.3717836049,0.1778987362,Inf,0.0016579092,0.0020923084,0.050335599,1.8617839491,793,2:0,-613.3734457087,-1149.8247928337,-1202.7468914173,137.3882258143,-1012.4365670194,22.2727442008,-1127.5520486254,12,NA
TRUE,2,1357,75,349,933,0.0804573176,0.6659081876,0.2536344948,0.106838397,0.3101897693,0.1521744591,Inf,0.001573119,0.0010545376,0.050955399,1.9118229301,793,2:1,-1780.856429058,-3475.156478198,-3537.712858116,224.0224415133,-3251.1340366846,49.4610960506,-3425.6953821354,12,NA
FALSE,2,549,0,177,372,0,0.6855561192,0.3144438808,NA,0.3186983728,0.1451094508,NA,0.0022137336,0.0025105493,NA,NA,794,2:0,-603.8791379192,-1157.2934883064,-1191.7582758385,58.2423315786,-1099.0511567279,58.2423315786,-1099.0511567146,8,NA
TRUE,2,4770,238,1104,3428,0.0833684329,0.690828691,0.2258028761,0.0960620664,0.2748782379,0.1296629689,0.0430816335,0.0015333316,0.0011908077,0.050359699,2.1019056963,794,2:1,-6651.1442821683,-13200.64734533,-13278.2885643366,1121.7878949942,-12078.8594503358,278.8549930271,-12921.7923523453,12,NA
FALSE,2,144,0,36,108,0,0.8056125648,0.19438743520000001,NA,0.2532804681,0.1536075435,NA,2.169816e-4,0.0049451972,NA,NA,794,2:2,-187.1742112493,-334.589916102,-358.3484224987,26.2800265628,-308.3098895393,26.2800265628,-308.3098895313,8,NA
TRUE,2,343,75,157,111,0.2399252107,0.4463802139,0.3136945754,0.1012933484,0.4072487519,0.2286205185,0.6417774514,0.0032849545,0.0016333934,0.050847499,2.0079619952,795,2:0,-288.1951304446,-506.3374955232,-552.3902608892,60.7329809316,-445.6045145916,24.887597978,-481.4498975407,12,NA
TRUE,2,126,10,20,96,0.0812870567,0.1633157537,0.7553971896,0.0723633143,0.3842680022,0.1846774154,0.0011223975,0.0020742735,0.0014995005,0.050955399,3.3802130331,795,2:1,-158.2682186228,-258.5010543621,-292.5364372456,8.0827451908,-250.4183091713,2.7662453299,-255.7348090321,12,NA
TRUE,2,398,12,32,354,0.0358224511,0.8841421944,0.0800353545,Inf,0.7690294352,0.3679343217,Inf,0.0014224285,0.0020372606,0.055555599,0.9809677386,796,2:0,-504.6322215294,-937.4270189954,-985.2644430588,12.5870599925,-924.8399590029,5.50161799962251e-6,-937.4270134937,12,NA
TRUE,2,894,59,298,537,0.0772739279,0.3319423855,0.5907836867,0.2626444524,0.5393400915,0.2644388746,Inf,0.0015289674,0.0013290949,0.050724599,1.2393574655,796,2:1,-915.8194914681,-1750.0905136341,-1807.6389829362,59.3545352367,-1690.7359783974,0.1288812488,-1749.9616323852,12,NA
TRUE,2,461,17,135,309,0.0652551326,0.2897861473,0.6449587201,0.2917784281,0.4036028859,0.1954536505,Inf,0.0023426948,0.0019286269,0.053097299,1.2224612361,797,2:0,-457.4902000846,-841.3796236533,-890.9804001693,71.4682182491,-769.9114054043,16.8426362967,-824.5369873563,12,NA
TRUE,2,3393,83,566,2744,0.03383866,0.8014918681,0.1646694718,0.0874680109,0.331677829,0.1605258055,0.0086012941,0.0018686554,0.0012897401,0.050632899,2.3745824668,797,2:1,-4757.7811144444,-9418.0085917114,-9491.5622288888,305.5315948521,-9112.4769968593,111.5718784445,-9306.436713283,12,NA
FALSE,2,677,0,259,418,0,0.6178467174,0.3821532826,NA,0.2777902437,0.132139623,NA,0.0019517689,0.0010658541,NA,NA,797,2:2,-881.2184371336,-1710.295504084,-1746.4368742673,49.7756981064,-1660.5198059776,49.7756981064,-1660.5198059819,8,NA
TRUE,2,1303,62,917,324,0.0765283906,0.6976581156,0.2258134937,0.1241455066,0.4540203945,0.1611995101,Inf,0.0046727269,0.0047807432,0.051724099,1.7142100757,798,2:0,-955.4722692947,-1824.875443664,-1886.9445385895,245.0040045468,-1579.8714391171,58.8688506471,-1766.0065930202,12,NA
TRUE,2,56,24,2,30,0.47439505,0.0333446687,0.4922602813,0.1718258316,0.4063649096,0.2114444848,Inf,4.03095478860024e-5,0.0010369282,0.054545499,1.4650864967,798,2:1,-72.4338844466,-96.5635486044,-120.8677688933,13.2252032805,-83.338345324,1.285597e-4,-96.5634200448,12,NA
TRUE,2,1284,36,196,1052,0.0885089083,0.1382911954,0.7731998963,Inf,0.350360935,0.22330986320000001,Inf,0.0010455965,0.0113396146,0.050847499,0.8506362904,799,2:1,-999.0514026592,-1912.2099795074,-1974.1028053184,558.7942794051,-1353.4157001023,273.7490332936,-1638.4609461617,12,NA
TRUE,2,3328,550,750,2028,0.2038161637,0.2174031288,0.5787807075,0.1967615313,0.4466294297,0.2166096225,Inf,0.0023607538,0.0021782798,0.050504999,1.3453179027,800,2:1,-2881.2448400373,-5665.1681584512,-5738.4896800745,749.5740992147,-4915.5940592365,65.6557954379,-5599.5123629894,12,NA
TRUE,2,910,161,332,417,0.2163978189,0.3546102257,0.4289919554,0.1244454601,0.359981946,0.1767657505,Inf,0.0021543735,0.0015904092,0.051470599,1.7053195881,800,2:2,-879.1568850369,-1676.5524348797,-1734.3137700738,231.0387570466,-1445.5136778331,37.6971755041,-1638.8552593595,12,NA
TRUE,2,1016,83,465,468,0.0982665182,0.4475013385,0.4542321433,2.1728140945,0.7358227936,0.3505736323,Inf,0.002684844,0.0039434422,0.056818199,1.0268517529,801,2:0,-556.1497325339,-1029.2159215302,-1088.2994650679,99.9880286482,-929.227892882,4.599536937,-1024.616384595,12,NA
TRUE,2,7474,448,2031,4995,0.0754083128,0.6555561048,0.2690355824,0.3091405748,0.5232363094,0.2565908656,Inf,0.0026639205,0.0022790364,0.050359699,1.1946036346,801,2:1,-6411.7695711761,-12716.5089150317,-12799.5391423523,775.5938916832,-11940.9150233485,100.258221283,-12616.2506937188,12,NA
TRUE,2,4242,224,2231,1787,0.0680176986,0.5213916136,0.4105906878,0.1569604335,0.4022573307,0.2021058687,Inf,0.0022284411,0.0016848354,0.050504999,1.4744238679,801,2:2,-3945.5725482364,-7790.9116148513,-7867.1450964727,514.5195070931,-7276.3921077582,147.6249564544,-7643.2866583172,12,NA
TRUE,2,1708,75,872,761,0.0628610065,0.5052114482,0.4319275453,0.0955225274,0.2692352797,0.1333215982,0.0352774263,0.0019951006,0.0010273536,0.050504999,2.1218963099,802,2:0,-2060.7882449201,-4032.259549348,-4097.5764898402,358.9741473659,-3673.2854019821,162.525936687,-3869.7336126198,12,NA
TRUE,2,2382,81,788,1513,0.0525420945,0.3304616764,0.616996229,0.0820008896,0.2355381855,0.1198559393,0.0043858418,0.001300464,7.886194e-4,0.050359699,2.5915867259,802,2:1,-3532.5483819088,-6971.7884148187,-7041.0967638177,475.800887019,-6495.9875277996,207.3752145964,-6764.4132001971,12,NA
TRUE,2,764,74,444,246,0.1075627303,0.3130467618,0.5793905079,0.2274095655,0.7020169548,0.3364325814,Inf,0.0022542389,0.0024803526,0.050420199,1.2848769958,803,2:0,-565.8862091249,-1052.1096047797,-1107.7724182497,48.4906358974,-1003.6189688824,0.5639876948,-1051.5456170851,12,NA
TRUE,2,1069,82,343,644,0.0929768262,0.3175248864,0.5894982873,0.2786791673,0.5091488146,0.247651311,Inf,0.0019389272,0.0012755741,0.050955399,1.2237596865,803,2:1,-1050.8555152356,-2018.0172835388,-2077.7110304711,90.0052012462,-1928.0120822926,0.416485362,-2017.6007981763,12,NA
TRUE,2,859,107,531,221,0.1479721338,0.240607108,0.6114207582,0.1919441411,0.5839657819,0.2638425442,Inf,0.0035384712,0.0043724806,0.057142899,1.4239048403,804,2:0,-526.1614545306,-971.2536819974,-1028.3229090613,124.8655891125,-846.388092885,13.4127571354,-957.8409248491,12,NA
TRUE,2,1932,132,729,1071,0.0882244657,0.3729785716,0.5387969627,0.1616489263,0.4377024085,0.2137585893,Inf,0.0024593311,0.0020567959,0.051282099,1.4646513835,804,2:1,-1665.2258604385,-3239.6559886996,-3306.4517208769,260.5793699032,-2979.0766187964,52.4125575111,-3187.2434311708,12,NA
TRUE,2,13130,922,8977,3231,0.0928898675,0.2307955167,0.6763146157,0.1259426953,0.3559380439,0.1629834083,Inf,0.0020150263,0.0016091544,0.050314499,1.6652875704,804,2:2,-13851.3078910552,-27588.8239225028,-27678.6157821103,1904.0631375299,-25684.7607849729,371.1350759317,-27217.6888462072,12,NA
FALSE,2,69,0,17,52,0,0.7472705542,0.2527294458,NA,0.3373160397,0.133374961,NA,0.0016143819,0.0028483563,NA,NA,805,2:0,-77.5522931296,-121.2317342225,-139.1045862593,4.2741139012,-116.9576203213,4.2741139012,-116.9576203205,8,NA
TRUE,2,434,71,92,271,0.1914311198,0.6039442025,0.2046246776,0.0881192937,0.2842853266,0.1399255148,0.009017149,0.0013176294,0.0012136834,0.050847499,2.3642353279,805,2:1,-593.3940135923,-1113.9114927754,-1162.7880271846,123.4799099335,-990.4315828419,20.8557324662,-1093.0557603056,12,NA
TRUE,2,209,33,73,103,0.1787542893,0.4762843612,0.3449613495,0.4397288737,0.7082110867,0.3372492293,Inf,0.0021137844,0.0020123677,0.051851899,1.133681302,806,2:0,-138.2481561526,-212.3883012816,-252.4963123052,21.1397100654,-191.2485912162,0.0016688074,-212.3866324742,12,NA
FALSE,2,27,0,8,19,0,0.7195628123,0.2804371877,NA,0.3658404963,0.1160957173,NA,9.631356e-4,0.0044744559,NA,NA,806,2:1,-29.0424809181,-31.7182669081,-42.0849618361,1.3192785803,-30.3989883278,1.3192785803,-30.3989883256,8,NA
TRUE,2,707,11,392,304,0.0175605125,0.5530362022,0.4294032853,0.0746656597,0.4588406785,0.2160360992,3.938435e-4,0.0040646339,0.0029583613,0.059405899,4.8929771123,807,2:0,-527.3637236799,-975.995079369,-1030.7274473597,49.1057335766,-926.8893457923,41.0433437303,-934.9517356183,12,NA
TRUE,2,7366,88,2286,4992,0.0198204648,0.309601852,0.6705776833,0.115559504,0.3710658408,0.175704539,Inf,0.0023324073,0.0016722461,0.050420199,1.7740364894,807,2:1,-8180.2291736764,-16253.6027861886,-16336.4583473527,613.1776178204,-15640.4251683683,293.6829375833,-15959.9198485372,12,NA
TRUE,2,4284,52,2482,1750,0.0247457055,0.3975240214,0.5777302731,0.1847569742,0.3069816947,0.1457721251,Inf,0.0018869864,0.0011663074,0.050724599,1.3784503479,807,2:2,-4951.7484262306,-9803.1451432823,-9879.4968524611,497.05570423,-9306.0894390523,220.390185466,-9582.7549579266,12,NA
FALSE,2,310,0,180,130,0,0.4267177712,0.5732822288,NA,0.4213449699,0.1882536015,NA,0.0027079454,0.0029603019,NA,NA,808,2:0,-271.9982226288,-498.1038668777,-527.9964452576,13.9304475819,-484.1734192958,13.9304475819,-484.1734192726,8,NA
TRUE,2,1162,57,336,769,0.067237071,0.2849081705,0.6478547586,0.1112588101,0.34712369,0.167729813,Inf,0.0021315451,0.0018142701,0.050847499,1.8416883875,808,2:1,-1274.2662948418,-2463.8378144346,-2524.5325896835,202.8907588346,-2260.9470555999,67.3475825436,-2396.4902318764,12,NA
TRUE,2,3182,107,1879,1196,0.052994879,0.5815516596,0.3654534614,0.1114864389,0.2886793299,0.142677604,Inf,0.0017590563,0.0012789725,0.050504999,1.8282027949,808,2:2,-3733.6875760779,-7370.591969649,-7443.3751521558,570.1991909879,-6800.3927786611,247.7719358315,-7122.8200336708,12,NA
TRUE,2,1166,193,18,955,0.2104877828,0.0122311652,0.777281052,0.1259878018,0.3639727286,0.1738890498,Inf,0.0015937251,0.0014846856,0.050131899,1.660883295,809,2:0,-1757.9929883217,-3431.2499642405,-3491.9859766434,272.9309233466,-3158.3190408939,7.8646531533,-3423.3853111921,12,NA
TRUE,2,6663,618,2477,3568,0.1253111485,0.3630503099,0.5116385416,0.1210890166,0.3026374405,0.1490221379,Inf,0.001644915,0.0011340397,0.050314499,1.7109126378,809,2:1,-7780.9850855143,-15456.3182696778,-15537.9701710285,1555.8692329232,-13900.4490367545,335.2519197128,-15121.0663498587,12,NA
TRUE,2,3713,521,555,2637,0.159850523,0.1970722364,0.6430772407,0.1297943352,0.3028169424,0.2429076674,Inf,0.0012657047,0.0031688163,0.050632899,1.6396157198,809,2:2,-4428.1164363735,-8757.5977272968,-8832.232872747,1752.2310466402,-7005.3666806567,1286.2363822587,-7471.7139386125,12,NA
TRUE,2,1779,217,475,1087,0.1562863588,0.2599318793,0.5837817619,0.1795821959,0.4346625353,0.2032779547,Inf,0.0028851691,0.0022311934,0.050504999,1.3912774696,810,2:0,-1524.8749320042,-2959.9441837564,-3025.7498640084,387.7328893128,-2572.2112944436,49.0227236057,-2910.9214601338,12,NA
