tail,K_beta,N,N_Tail,N_C1,N_C2,pi_Tail,pi_C1,pi_C2,Mean_Tail,Mean_C1,Mean_C2,Variance_Tail,Variance_C1,Variance_C2,Scale_Tail,Shape_Tail,id,karyotype,NLL,BIC,AIC,entropy,ICL,reduced.entropy,reICL,size,PF,ratioM,ratioV,ratioN,minpi,QC,prob
TRUE,2,137,39,58,40,0.3164570891,0.2905169201,0.3930259909,0.1622198064,0.3136432952,0.1550181908,Inf,0.001790774,0.0030697995,0.051470599,1.4647491408,741,2:1,-140.2757202589,-221.5116694079,-256.5514405178,62.9888978433,-158.5227715646,14.8999684566,-206.611700967,12,NA,0.0232676796276996,1.7142305505887399,1.4390243902439024,0.2905169201,PASS,0.9772021340151635
TRUE,2,570,16,335,219,0.0353381298,0.5849126433,0.3797492269,0.086656618,0.3595391845,0.1791302535,0.0036398398,0.0024759765,0.0019946353,0.055147099,2.7501726677,742,2:0,-559.0434458021,-1041.9392552743,-1094.0868916042,66.7592806778,-975.1799745964,41.5121680718,-1000.4270871857,12,NA,0.007138255403630112,1.2413178990665612,1.5272727272727273,0.3797492269,PASS,0.9866879186463497
TRUE,2,5882,35,2222,3625,0.01247116,0.3745867978,0.6129420423,0.1377295069,0.2914531372,0.1504746359,Inf,0.0018342004,0.0012195527,0.050793699,1.5842667164,742,2:1,-7483.3555557751,-14862.5552861208,-14942.7111115502,764.0330830705,-14098.5222030503,537.3300754177,-14325.2252106726,12,NA,0.06310787557785336,1.5039943743308508,1.6311291048133154,0.3745867978,PASS,0.9572287453272704
TRUE,2,1010,1,728,281,9.900986e-4,0.7063066207,0.2927032807,0.0518519,0.2556167533,0.1346103296,1.00000006114707e-18,0.0014985698,0.0014362845,0.051851899,51851899.4147042,742,2:2,-1398.0697180733,-2713.1269688286,-2772.1394361466,131.1142207602,-2582.0127480684,131.1142147863,-2582.0127539239,12,NA,0.10106138169652024,1.0433655727677906,2.5851063829787235,0.2927032807,PASS,0.9661326240085588
TRUE,2,8011,811,4243,2957,0.1289509243,0.5178175794,0.3532314963,0.1254732943,0.3825576625,0.1734392379,Inf,0.0031298664,0.0030795127,0.050314499,1.6694425955,743,2:0,-6556.9223331471,-13005.9818157796,-13089.8446662942,2081.040585821,-10924.9412299586,585.4295483443,-12420.5522671592,12,NA,0.2057157718864726,1.0163511908880907,1.4347532116294794,0.3532314963,PASS,0.9771163189952177
TRUE,2,1572,212,475,885,0.1723092022,0.2934453134,0.5342454844,0.104780717,0.3203379211,0.1519421186,Inf,0.0020665132,0.0015908785,0.050359699,1.9253722346,743,2:1,-1756.4356974395,-3424.5501472031,-3488.8713948789,453.3678957471,-2971.182251456,91.7506765777,-3332.7994706032,12,NA,0.1082891567631461,1.2989761317410475,1.861344537815126,0.2934453134,PASS,0.9756847218736074
TRUE,2,1992,667,22,1303,0.3835946404,0.6075118734,0.0088934862,0.1250024276,0.3966772359,0.1850520709,Inf,7.488573e-4,0.0012552411,0.050279299,1.6728746498,744,2:0,-2910.0516286431,-5728.9405240284,-5796.1032572862,514.6302505227,-5214.3102735057,0.1074191149,-5728.8331049137,12,NA,0.14359792879248445,1.6762086715319462,56.69565217391305,0.0088934862,FAIL,0.003465701159327643
TRUE,2,4001,1282,1343,1376,0.3733759205,0.3059968977,0.3206271818,0.101872303,0.2949410323,0.1621885392,Inf,0.001120755,0.0010385252,0.050209199,1.9718579624,744,2:1,-4967.8174694877,-9836.103343669,-9911.6349389753,1099.493514695,-8736.609828974,177.4481410438,-9658.6552027285,12,NA,0.18149276296089845,1.0791793978615059,1.0245535714285714,0.3059968977,PASS,0.9820033419677948
TRUE,2,664,142,242,280,0.2440657039,0.3562486367,0.3996856595,0.2358858662,0.5628849655,0.2940545306,Inf,0.0037449467,0.0025878967,0.050359699,1.2714425666,745,2:0,-369.6953455272,-661.4113052606,-715.3906910543,113.7701105942,-547.6411946664,15.2266924545,-646.1846128049,12,NA,0.08578033349301495,1.4471005353498074,1.1563786008230452,0.3562486367,PASS,0.9809426229108359
TRUE,2,1928,324,712,892,0.1985580315,0.360694856,0.4407471125,0.1799703144,0.4264904575,0.233039722,Inf,0.0040342568,0.0024577776,0.050314499,1.3880620307,745,2:1,-1377.7217586201,-2664.6726555381,-2731.4435172401,510.2248132402,-2154.4478422979,185.3834087234,-2479.2892467865,12,NA,0.1698808519004329,1.641424675690754,1.2524544179523143,0.360694856,PASS,0.9658205991114269
FALSE,2,39,0,30,9,0,0.2362341123,0.7637658877,NA,0.3197071709,0.1152885004,NA,0.0050977519,0.0026350846,NA,NA,745,2:2,-34.3044046812,-39.3003161933,-52.6088093624,3.9786425288,-35.3216736645,3.9786425288,-35.3216736605,8,NA,0.7731054683750576,1.9345685903215404,3.1,0.2362341123,FAIL,0.2556558625565394
TRUE,2,2979,434,1350,1195,0.1690946953,0.3813266635,0.4495786413,0.1495971746,0.659489602,0.2666170144,Inf,0.0031723147,0.0057121539,0.051282099,1.5216097193,746,2:0,-1557.0433129775,-3018.0945105225,-3090.0866259551,454.2284532393,-2563.8660572832,25.1011036868,-2992.9934068187,12,NA,0.4735465719775154,1.800626495221297,1.129598662207358,0.3813266635,PASS,0.9178498449891431
TRUE,2,4917,374,1344,3199,0.0971369694,0.6332539668,0.2696090638,0.1341834951,0.484578575,0.2160123381,Inf,0.0023646462,0.0023883253,0.050632899,1.6060148146,746,2:1,-4323.9292438503,-8545.8530412917,-8623.8584877006,602.2280748444,-7943.6249664473,54.1507657235,-8491.702275552,12,NA,0.2432911900415191,1.0100138024876617,2.379182156133829,0.2696090638,PASS,0.9657339995613069
TRUE,2,2393,81,1234,1078,0.0509801603,0.4370501653,0.5119696744,0.1216603939,0.3794652965,0.1576650339,Inf,0.0018150105,0.0017281894,0.050561799,1.7111504679,746,2:2,-2451.3335516293,-4809.3034662038,-4878.6671032587,271.789661498,-4537.5138047058,41.8984866472,-4767.4049795432,12,NA,0.4067815616027972,1.0502381856988592,1.144578313253012,0.4370501653,PASS,0.956621432005234
TRUE,2,1529,143,687,699,0.1229084707,0.4413958236,0.4356957057,0.1013403247,0.351572362,0.1520549782,2.3846897469,0.0028017105,0.0019806773,0.050724599,2.0021509775,747,2:0,-1445.0522634906,-2802.11609651,-2866.1045269811,366.428135795,-2435.687960715,86.6495555999,-2715.466540889,12,NA,0.3121397678777216,1.4145214366822905,1.0174418604651163,0.4356957057,PASS,0.9638041999697001
TRUE,2,1022,70,273,679,0.0922638404,0.6406759861,0.2670601735,0.0789803631,0.2908794907,0.1313936703,0.0029979107,0.001804204,0.0013237076,0.050314499,2.7552060791,747,2:1,-1322.3474737861,-2561.540746323,-2620.6949475722,217.9480120604,-2343.5927342626,56.7699639358,-2504.770782382,12,NA,0.2138013957282694,1.3629928543131429,2.4817518248175183,0.2670601735,PASS,0.9477371058023131
TRUE,2,14,6,5,3,0.4343820938,0.2122472766,0.3533706296,0.096065017,0.2927948442,0.1648153701,0.0015283071,7.67051e-4,1.192e-6,0.069767399,3.6529930926,748,2:0,-28.7297758669,-25.7908637785,-33.4595517339,0.4457161756,-25.3451476029,9.80792729163286e-6,-25.7908539706,12,NA,0.22349794183424865,643.4991610738256,1.5,0.2122472766,FAIL,2.2204460492503126e-16
TRUE,2,1543,109,561,873,0.0789925139,0.362142954,0.5588645321,0.1206604289,0.449075508,0.2511431231,Inf,0.0029386248,0.0019231006,0.050847499,1.728339279,748,2:1,-1347.0682750925,-2606.0387439567,-2670.1365501851,176.6185740962,-2429.4201698605,86.626072868,-2519.4126711015,12,NA,0.21187415981449154,1.5280660824503929,1.5551601423487544,0.362142954,PASS,0.9592122732205469
FALSE,2,715,0,306,409,0,0.5725948894,0.4274051106,NA,0.37092248,0.1485409097,NA,0.0028267945,0.0018943837,NA,NA,749,2:0,-698.2276313064,-1343.8770022712,-1380.4552626128,22.0380571733,-1321.8389450979,22.0380571733,-1321.838945083,8,NA,0.4971065597291142,1.4921974360315706,1.3355048859934853,0.4274051106,PASS,0.7801400591863662
TRUE,2,2409,68,567,1774,0.042064571,0.2358878579,0.7220475711,0.0785066251,0.2950534941,0.1413802711,0.0027729189,0.0020336375,0.001581655,0.050420199,2.7951803044,749,2:1,-3109.737116542,-6126.0306290526,-6195.474233084,413.5546434096,-5712.475985643,202.1343012818,-5923.8963277625,12,NA,0.08694955671223026,1.2857655430545853,3.125,0.2358878579,PASS,0.9551201064379171
TRUE,2,6676,233,2661,3782,0.0693641412,0.5356987706,0.3949370882,0.1002200924,0.2600537823,0.1135938514,0.6104220314,0.0018024053,8.095748e-4,0.050314499,2.0081935824,749,2:2,-8880.4732685436,-17655.2712456698,-17736.9465370872,1454.6352685644,-16200.6359771054,348.6862780097,-17306.5849677117,12,NA,0.2893297400778154,2.226360430191256,1.4211119459053343,0.3949370882,PASS,0.9513710216703064
TRUE,2,382,68,98,216,0.2119641022,0.2482568581,0.5397790397,0.154567155,0.5322702393,0.2317910941,Inf,0.0025498723,0.0036980933,0.053571399,1.5304321798,750,2:0,-271.9661558089,-472.5872643145,-519.9323116178,85.3600391701,-387.2272251443,4.8799503066,-467.7073140057,12,NA,0.29633602346415566,1.4503052956808857,2.191919191919192,0.2482568581,PASS,0.9238458826347377
TRUE,2,6788,1007,1423,4358,0.1855877116,0.6120662388,0.2023460495,0.1298709978,0.410635552,0.1904489973,Inf,0.0022677572,0.0021681731,0.050420199,1.6346090887,750,2:1,-6672.9852823654,-13240.0956252146,-13321.9705647309,1584.9302915622,-11655.1653336525,169.3387321241,-13070.7568930438,12,NA,0.15614446818618122,1.0459299582676311,3.0610955056179776,0.2023460495,PASS,0.980661918337886
TRUE,2,769,73,142,554,0.1156267969,0.1801112039,0.7042619992,0.096851511,0.3970197656,0.1900785483,0.0500270803,0.0025373381,0.0022678369,0.050504999,2.089725998,750,2:2,-813.5837463,-1547.426400966,-1603.1674926,129.8800361207,-1417.5463648453,31.9456105558,-1515.4807904077,12,NA,0.088714213943731135,1.1188362355335166,3.8811188811188813,0.1801112039,PASS,0.9553641421307802
TRUE,2,546,60,240,246,0.1352869503,0.4336845207,0.431028529,0.1704062098,0.3912056312,0.2067706049,Inf,0.0023811261,0.0011363235,0.050359699,1.4195015637,751,2:1,-504.7872745135,-933.943121318,-985.5745490269,83.3915974623,-850.5515238557,17.7399140848,-916.2032072307,12,NA,0.10802105362511294,2.0954649798230873,1.0248962655601659,0.431028529,PASS,0.976504146023975
TRUE,2,1634,147,700,787,0.1058970298,0.4697182795,0.4243846908,Inf,0.6853552594,0.3314767396,Inf,0.002109667,0.0022534057,0.050420199,0.962543824,752,2:0,-1132.7207655953,-2176.6560958855,-2241.4415311906,133.8544864885,-2042.801609397,0.398901431,-2176.2571944555,12,NA,0.06758175619511819,1.068133359435399,1.1241084165477888,0.4243846908,PASS,0.9892785269354402
TRUE,2,8418,623,2345,5450,0.0920748061,0.2742704381,0.6336547557,0.3740787593,0.5000855097,0.2460044061,Inf,0.0018522007,0.0013149594,0.050314499,1.1554047348,752,2:1,-8615.5411214774,-17122.6247123628,-17207.0822429548,779.280616905,-16343.3440954578,24.7671205495,-17097.8575918073,12,NA,0.03283151561406106,1.4085611312410102,2.323529411764706,0.2742704381,PASS,0.9867354136055301
TRUE,2,22,20,1,1,0.9091370232,0.0454084314,0.0454545455,0.1334507564,0.235772,0.22549,Inf,1e-9,1e-9,0.059782599,1.8115120713,753,2:0,-47.9851532589,-58.8777970775,-71.9703065178,0.0169284018,-58.8608686757,0,-58.8777970775,12,NA,0.9544015255665439,1,1,0.0454084314,FAIL,0.32898012455354925
TRUE,2,1449,33,298,1118,0.0321217851,0.762684626,0.2051935889,0.0854560903,0.3255726659,0.1578627386,0.0064455061,0.0014111585,0.0011148898,0.050724599,2.4604785764,753,2:1,-2040.855807711,-3994.3680681142,-4057.711615422,106.4932229995,-3887.8748451147,32.5441236857,-3961.8239444352,12,NA,0.06237816971458532,1.2657381025460992,3.74247491638796,0.2051935889,PASS,0.9601495174181259
TRUE,2,383,26,142,215,0.0925601502,0.3629355841,0.5445042657,0.456552868,0.4707664834,0.233220304,Inf,0.0020710798,0.0020730602,0.050847499,1.1253310971,754,2:1,-320.8505268529,-570.3246338357,-617.7010537059,52.6137130353,-517.7109208004,5.0597084929,-565.2649253392,12,NA,0.018548451081686235,1.000956216172839,1.5104895104895104,0.3629355841,PASS,0.9881474371185938
FALSE,2,26,0,3,23,0,0.8851804157,0.1148195843,NA,0.4587123582,0.1265959558,NA,0.0015614156,0.0035195597,NA,NA,755,2:0,-31.6572066327,-37.2496409611,-47.3144132653,0.0836762528,-37.1659647084,0.0836762528,-37.1659647081,8,NA,1.6234361145366067,2.2540825773740187,6,0.1148195843,FAIL,0.0029632000610627126
TRUE,2,507,32,121,354,0.07205775,0.2351812193,0.6927610307,0.1336568847,0.4748072107,0.225595345,Inf,0.0021887497,0.0012901387,0.050724599,1.6116387435,755,2:1,-574.8011945519,-1074.8602570607,-1125.6023891037,41.2807981061,-1033.5794589545,3.3697918771,-1071.4904651854,12,NA,0.10468531919397517,1.6965227847207438,2.9098360655737703,0.2351812193,PASS,0.9531285781798933
TRUE,2,757,117,148,492,0.1626400766,0.1944896959,0.6428702275,0.0826563236,0.5010060575,0.2183277879,0.0047235719,0.0020777037,0.0025426805,0.050420199,2.5640899671,756,2:1,-715.4474015924,-1351.3424441436,-1406.8948031848,72.2459332059,-1279.0965109377,3.8451510104,-1347.4972931353,12,NA,0.29474251683195885,1.2237936044489885,3.3087248322147653,0.1944896959,PASS,0.9060150163780516
TRUE,2,616,30,239,347,0.0656481348,0.3781986367,0.5561532284,0.1094934725,0.3691742763,0.1794315622,Inf,0.002202606,0.0026977579,0.051282099,1.8809635629,757,2:0,-580.5540363557,-1084.029109149,-1137.1080727114,120.6494117333,-963.3796974157,49.0080680677,-1035.0210410635,12,NA,0.05746565305220308,1.2248027563713164,1.45,0.3781986367,PASS,0.9841362813454296
TRUE,2,1535,82,522,931,0.074659443,0.3342434461,0.5910971109,0.1053457553,0.3090721036,0.1503185234,Inf,0.0018564758,0.0013335136,0.050504999,1.9209391414,757,2:1,-1810.7983980474,-3533.5613681745,-3597.5967960948,294.6606493976,-3238.9007187769,93.1630209231,-3440.3983472298,12,NA,0.05611455334452797,1.3921686288013861,1.7820267686424474,0.3342434461,PASS,0.979642094276453
TRUE,2,36,1,1,34,0.0277777734,0.0277706062,0.9444516204,0.0521739,0.284553,0.129250226,1.0000000745319e-18,3.08148791101958e-33,0.0019404821,0.052173899,52173899.0556901,758,2:0,-105.314856381,-167.6274855005,-186.629712762,2.622e-6,-167.6274828785,4.33520105941167e-14,-167.6250943375,12,NA,0.2015667500651026,629722444492066e15,17.5,0.0277706062,FAIL,2.2204460492503126e-16
TRUE,2,1316,19,411,886,0.0264738055,0.6632369136,0.3102892809,0.0869922799,0.283168117,0.137274873,0.0071239802,0.0014511379,9.362434e-4,0.051282099,2.4360638245,758,2:1,-1831.1018452377,-3576.0154651328,-3638.2036904755,141.4248715011,-3434.5905936318,62.8486259031,-3513.1668392192,12,NA,0.06278185374828205,1.549957948969253,2.1529126213592233,0.3102892809,PASS,0.9725702432628287
TRUE,2,13,9,1,3,0.7131324503,0.0768973146,0.2099702351,0.2241909579,0.3,0.2546736654,Inf,3.08148791101958e-33,1.01553e-4,0.053511699,1.3135219788,759,2:0,-49.4804285132,-68.1814647369,-74.9608570265,0.9090139901,-67.2724507468,4.51312432212662e-17,-68.1814552318,12,NA,0.8220219019158941,32955832679674177e12,2,0.0768973146,FAIL,2.2204460492503126e-16
TRUE,2,5035,108,1289,3638,0.0301694956,0.7155042531,0.2543262514,0.1743033855,0.3926965333,0.2018375653,Inf,0.0019368581,0.0013514988,0.050632899,1.409417804,759,2:1,-6104.6053135568,-12106.9206014517,-12185.2106271135,371.8770260916,-11735.0435753601,119.5409341487,-11987.3796672754,12,NA,0.05439323093142767,1.433118623560746,2.8209302325581396,0.2543262514,PASS,0.9684611179111285
TRUE,2,193,1,106,86,0.0051813471,0.5544770185,0.4403416343,0.0544218,0.3358275206,0.1652851446,1.00000004715157e-18,0.0016245999,0.0014747076,0.054421799,54421799.7169633,759,2:2,-239.9794082549,-416.8065342429,-455.9588165097,8.8320274185,-407.9745068243,8.8320273362,-407.9745068996,12,NA,0.03180704117555644,1.1016420475489515,1.2298850574712643,0.4403416343,PASS,0.9896995659981069
TRUE,2,463,32,325,106,0.0861537755,0.2193644818,0.6944817427,0.0903315325,0.3354742421,0.1493097143,0.0117273986,0.0023055886,0.0024429597,0.051094899,2.3022243349,760,2:0,-494.1748842426,-914.6970438362,-964.3497684853,82.3091458458,-832.3878979905,27.4850336748,-887.212010153,12,NA,0.2468346662692662,1.0595817918253065,3.046728971962617,0.2193644818,PASS,0.9329297511969092
TRUE,2,887,41,318,528,0.0649058264,0.5783153178,0.3567788558,0.092135352,0.2805618876,0.1376547164,0.0189722098,0.0013045916,7.141939e-4,0.050314499,2.2030959521,760,2:1,-1219.4283652974,-2357.402590807,-2414.8567305948,116.1951732302,-2241.2074175769,25.7577640292,-2331.6448267718,12,NA,0.03815673692383603,1.8266630392670673,1.658307210031348,0.3567788558,PASS,0.9789499857593066
TRUE,2,659,27,342,290,0.0535689706,0.5183652592,0.4280657702,0.1755788452,0.4898215066,0.2343681259,Inf,0.0028232706,0.0032296184,0.052631599,1.4280827805,761,2:0,-488.2478375219,-898.6069926297,-952.4956750438,72.1300785453,-826.4769140845,21.2696712977,-877.3373213202,12,NA,0.08996639248204197,1.143928038637175,1.1786941580756014,0.4280657702,PASS,0.9862760670071952
TRUE,2,2916,117,727,2072,0.0636277662,0.6883903962,0.2479818376,0.243635029,0.3968105867,0.1820204116,Inf,0.0041483329,0.0015240082,0.050209199,1.259578563,761,2:1,-3076.3104769738,-6056.8853368301,-6128.6209539477,456.302235359,-5600.5831014711,114.2018155155,-5942.6835211771,12,NA,0.18003345455570896,2.7219885693528423,2.8475274725274726,0.2479818376,PASS,0.9030659550213779
TRUE,2,568,23,210,335,0.0575800342,0.3647016381,0.5777183277,0.1015769618,0.3172636082,0.152620185,Inf,0.0016451602,0.0011984152,0.050724599,1.9974875534,761,2:2,-680.9386697459,-1285.7718824673,-1337.8773394919,81.8721912002,-1203.8996912671,25.1307928765,-1260.6410895839,12,NA,0.07877882077000509,1.3727798178794794,1.5924170616113744,0.3647016381,PASS,0.980511985790238
TRUE,2,2082,40,441,1601,0.0298882164,0.7590325511,0.2110792325,0.1707225929,0.3547096059,0.1749689864,Inf,0.0018612096,0.0012483768,0.050504999,1.4201132077,762,2:0,-2753.5568013329,-5415.4205916757,-5483.1136026658,187.2940071446,-5228.1265845311,55.5878281506,-5359.8327635167,12,NA,0.027271307893911523,1.490903707918955,3.6244343891402715,0.2110792325,PASS,0.9629509336474101
TRUE,2,2169,30,408,1731,0.0213461906,0.7908641998,0.1877896096,0.0964069483,0.297219939,0.1460455247,0.0342289706,0.0015621023,0.0010070833,0.051094899,2.1276227801,762,2:1,-3270.1416329941,-6448.0990078582,-6516.2832659881,191.0913568486,-6257.0076510096,79.6144760264,-6368.4845318175,12,NA,0.03511843043828611,1.5511152851010437,4.234718826405868,0.1877896096,PASS,0.9504532496518674
FALSE,2,559,0,138,421,0,0.7540364165,0.2459635835,NA,0.2529928649,0.1244269735,NA,0.0011164939,8.324842e-4,NA,NA,762,2:2,-885.8806166742,-1721.1520375632,-1755.7612333485,27.2190209364,-1693.9330166268,27.2190209364,-1693.9330166371,8,NA,0.03326383165624458,1.3411592676473618,3.035971223021583,0.2459635835,PASS,0.9240981074174227
FALSE,2,71,0,20,51,0,0.7224106253,0.2775893747,NA,0.367617955,0.1243180517,NA,0.0046496807,0.0018391464,NA,NA,763,2:0,-75.2704266283,-116.4394142402,-134.5408532565,2.2206040745,-114.2188101657,2.2206040745,-114.2188101644,8,NA,0.9570762248359785,2.5281732329737316,2.4761904761904763,0.2775893747,FAIL,0.12319171376618052
TRUE,2,5832,275,1855,3702,0.0687761168,0.6164771976,0.3147466856,0.1014505692,0.2926502988,0.1440457024,Inf,0.0017137231,0.0011443799,0.050359699,1.9856888085,763,2:1,-7369.3724035632,-14634.6914238421,-14714.7448071263,1082.5473104855,-13552.1441133566,355.7841493429,-14278.9072745624,12,NA,0.03164894144040753,1.4975124082483449,1.9951508620689655,0.3147466856,PASS,0.9779063639974477
TRUE,2,2501,144,1004,1353,0.0669024494,0.3995949842,0.5335025664,0.1275111729,0.596591012,0.2893891324,Inf,0.0027354359,0.0027135056,0.050504999,1.6558564909,764,2:0,-1833.9062030731,-3573.9190549756,-3643.8124061462,140.8282844253,-3433.0907705503,24.1609476549,-3549.7581073145,12,NA,0.061552923747595134,1.008081907035681,1.3472636815920398,0.3995949842,PASS,0.987933805189161
TRUE,2,1491,105,598,788,0.0940900548,0.39646324,0.5094467052,0.8203949527,0.4542952392,0.2194044766,Inf,0.0018954582,0.0018893512,0.050724599,1.065904317,764,2:1,-1291.7565002405,-2495.8265727038,-2559.513000481,202.285455285,-2293.5411174188,21.6736363842,-2474.1529363094,12,NA,0.07058327268423659,1.0032323265256349,1.317195325542571,0.39646324,PASS,0.9881606353648992
TRUE,2,1263,295,517,451,0.2830808717,0.3275032637,0.3894158646,Inf,0.3952782284,0.2686254746,Inf,0.0016011369,0.0114288918,0.050504999,0.7801822302,765,2:1,-673.0513819115,-1260.4078223548,-1322.102763823,724.7984571277,-535.6093652271,337.5036862075,-922.9041361039,12,NA,0.5285154768415252,7.137985390256136,1.1460176991150441,0.3275032637,FAIL,0.17076948254500718
FALSE,2,56,0,22,34,0,0.6167755654,0.3832244346,NA,0.3416299469,0.1364821091,NA,7.947218e-4,0.002600928,NA,NA,766,2:0,-65.8552786713,-99.5077438166,-115.7105573425,1.7009800674,-97.8067637492,1.7009800674,-97.8067637457,8,NA,0.5031115737645058,3.272752804817988,1.5217391304347827,0.3832244346,PASS,0.5310539301819664
